term,estimate,std.error,mcmc.error,p.value,theta_s,simCoef,meanDegree,sim_parameter,edges_constrained,fixed_decay
gwdegree.decay,-0.5412321049087834,0.24665727391940975,0.0,0.028262493547667956,0.7079457843841379,-0.16666666666666669,3.0,gwd1.0,TRUE,FALSE
gwdegree,0.5302402371464549,0.47247493181209693,0.0,0.2618058951464672,1.1547819846894583,-0.16666666666666669,3.0,gwd1.0,TRUE,FALSE
gwdegree.decay,-0.5412321049087834,0.24665727391940975,0.0,0.028262493547667956,1.1547819846894583,-0.16666666666666669,3.0,gwd1.0,TRUE,FALSE
gwdegree,0.5302402371464549,0.47247493181209693,0.0,0.2618058951464672,1.8836490894898001,-0.16666666666666669,3.0,gwd1.0,TRUE,FALSE
gwdegree.decay,-0.5412321049087834,0.24665727391940975,0.0,0.028262493547667956,1.8836490894898001,-0.16666666666666669,3.0,gwd1.0,TRUE,FALSE
gwdegree,0.5302402371464549,0.47247493181209693,0.0,0.2618058951464672,3.072557365267447,-0.16666666666666669,3.0,gwd1.0,TRUE,FALSE
gwdegree.decay,-0.5412321049087834,0.24665727391940975,0.0,0.028262493547667956,3.072557365267447,-0.16666666666666669,3.0,gwd1.0,TRUE,FALSE
gwdegree,0.5302402371464549,0.47247493181209693,0.0,0.2618058951464672,5.011872336272722,-0.16666666666666669,3.0,gwd1.0,TRUE,FALSE
gwdegree.decay,-0.5412321049087834,0.24665727391940975,0.0,0.028262493547667956,5.011872336272722,-0.16666666666666669,3.0,gwd1.0,TRUE,FALSE
gwdegree,-0.36161106032065976,0.49893620909508923,0.0,0.4686310239125072,0.1,0.16666666666666663,3.0,gwd1.0,TRUE,FALSE
gwdegree.decay,-0.10181440664285765,0.8787840998632368,0.0,0.9077695691670452,0.1,0.16666666666666663,3.0,gwd1.0,TRUE,FALSE
gwdegree,-0.36161106032065976,0.49893620909508923,0.0,0.4686310239125072,0.16311729092278385,0.16666666666666663,3.0,gwd1.0,TRUE,FALSE
gwdegree.decay,-0.10181440664285765,0.8787840998632368,0.0,0.9077695691670452,0.16311729092278385,0.16666666666666663,3.0,gwd1.0,TRUE,FALSE
gwdegree,-0.36161106032065976,0.49893620909508923,0.0,0.4686310239125072,0.26607250597988097,0.16666666666666663,3.0,gwd1.0,TRUE,FALSE
