term,estimate,std.error,mcmc.error,p.value,theta_s,simCoef,meanDegree,sim_parameter,edges_constrained,fixed_decay
gwdegree.decay,-0.498057648547018,0.3674880477748525,0.0,0.17538290745750712,1.8836490894898001,-0.16666666666666669,3.0,twopath,TRUE,FALSE
gwdegree,-0.40024979423823365,0.4769079817719517,0.0,0.4013639677587667,3.072557365267447,-0.16666666666666669,3.0,twopath,TRUE,FALSE
gwdegree.decay,-0.498057648547018,0.3674880477748525,0.0,0.17538290745750712,3.072557365267447,-0.16666666666666669,3.0,twopath,TRUE,FALSE
gwdegree,-0.40024979423823365,0.4769079817719517,0.0,0.4013639677587667,5.011872336272722,-0.16666666666666669,3.0,twopath,TRUE,FALSE
gwdegree.decay,-0.498057648547018,0.3674880477748525,0.0,0.17538290745750712,5.011872336272722,-0.16666666666666669,3.0,twopath,TRUE,FALSE
gwdegree,12899.679531609347,NA,NA,NA,0.1,0.16666666666666663,3.0,twopath,TRUE,FALSE
gwdegree.decay,-1.6575190639245646e-4,NA,NA,NA,0.1,0.16666666666666663,3.0,twopath,TRUE,FALSE
gwdegree,12899.679531609347,NA,NA,NA,0.16311729092278385,0.16666666666666663,3.0,twopath,TRUE,FALSE
gwdegree.decay,-1.6575190639245646e-4,NA,NA,NA,0.16311729092278385,0.16666666666666663,3.0,twopath,TRUE,FALSE
gwdegree,12899.679531609347,NA,NA,NA,0.26607250597988097,0.16666666666666663,3.0,twopath,TRUE,FALSE
gwdegree.decay,-1.6575190639245646e-4,NA,NA,NA,0.26607250597988097,0.16666666666666663,3.0,twopath,TRUE,FALSE
gwdegree,12899.679531609347,NA,NA,NA,0.43401026364474377,0.16666666666666663,3.0,twopath,TRUE,FALSE
gwdegree.decay,-1.6575190639245646e-4,NA,NA,NA,0.43401026364474377,0.16666666666666663,3.0,twopath,TRUE,FALSE
gwdegree,12899.679531609347,NA,NA,NA,0.7079457843841379,0.16666666666666663,3.0,twopath,TRUE,FALSE
gwdegree.decay,-1.6575190639245646e-4,NA,NA,NA,0.7079457843841379,0.16666666666666663,3.0,twopath,TRUE,FALSE
gwdegree,12899.679531609347,NA,NA,NA,1.1547819846894583,0.16666666666666663,3.0,twopath,TRUE,FALSE
gwdegree.decay,-1.6575190639245646e-4,NA,NA,NA,1.1547819846894583,0.16666666666666663,3.0,twopath,TRUE,FALSE
gwdegree,12899.679531609347,NA,NA,NA,1.8836490894898001,0.16666666666666663,3.0,twopath,TRUE,FALSE
gwdegree.decay,-1.6575190639245646e-4,NA,NA,NA,1.8836490894898001,0.16666666666666663,3.0,twopath,TRUE,FALSE
gwdegree,12899.679531609347,NA,NA,NA,3.072557365267447,0.16666666666666663,3.0,twopath,TRUE,FALSE
gwdegree.decay,-1.6575190639245646e-4,NA,NA,NA,3.072557365267447,0.16666666666666663,3.0,twopath,TRUE,FALSE
gwdegree,12899.679531609347,NA,NA,NA,5.011872336272722,0.16666666666666663,3.0,twopath,TRUE,FALSE
gwdegree.decay,-1.6575190639245646e-4,NA,NA,NA,5.011872336272722,0.16666666666666663,3.0,twopath,TRUE,FALSE
gwdegree,6160.109534039404,NA,NA,NA,0.1,0.5,3.0,twopath,TRUE,FALSE
gwdegree.decay,-5.239509438841616e-4,NA,NA,NA,0.1,0.5,3.0,twopath,TRUE,FALSE
gwdegree,6160.109534039404,NA,NA,NA,0.16311729092278385,0.5,3.0,twopath,TRUE,FALSE
gwdegree.decay,-5.239509438841616e-4,NA,NA,NA,0.16311729092278385,0.5,3.0,twopath,TRUE,FALSE
gwdegree,6160.109534039404,NA,NA,NA,0.26607250597988097,0.5,3.0,twopath,TRUE,FALSE
gwdegree.decay,-5.239509438841616e-4,NA,NA,NA,0.26607250597988097,0.5,3.0,twopath,TRUE,FALSE
gwdegree,6160.109534039404,NA,NA,NA,0.43401026364474377,0.5,3.0,twopath,TRUE,FALSE
gwdegree.decay,-5.239509438841616e-4,NA,NA,NA,0.43401026364474377,0.5,3.0,twopath,TRUE,FALSE
gwdegree,6160.109534039404,NA,NA,NA,0.7079457843841379,0.5,3.0,twopath,TRUE,FALSE
gwdegree.decay,-5.239509438841616e-4,NA,NA,NA,0.7079457843841379,0.5,3.0,twopath,TRUE,FALSE
gwdegree,6160.109534039404,NA,NA,NA,1.1547819846894583,0.5,3.0,twopath,TRUE,FALSE
gwdegree.decay,-5.239509438841616e-4,NA,NA,NA,1.1547819846894583,0.5,3.0,twopath,TRUE,FALSE
gwdegree,6160.109534039404,NA,NA,NA,1.8836490894898001,0.5,3.0,twopath,TRUE,FALSE
gwdegree.decay,-5.239509438841616e-4,NA,NA,NA,1.8836490894898001,0.5,3.0,twopath,TRUE,FALSE
gwdegree,6160.109534039404,NA,NA,NA,3.072557365267447,0.5,3.0,twopath,TRUE,FALSE
gwdegree.decay,-5.239509438841616e-4,NA,NA,NA,3.072557365267447,0.5,3.0,twopath,TRUE,FALSE
gwdegree,6160.109534039404,NA,NA,NA,5.011872336272722,0.5,3.0,twopath,TRUE,FALSE
gwdegree.decay,-5.239509438841616e-4,NA,NA,NA,5.011872336272722,0.5,3.0,twopath,TRUE,FALSE
