term,estimate,std.error,mcmc.error,p.value,theta_s,simCoef,meanDegree,sim_parameter,edges_constrained,fixed_decay
edges,-39.309800215999005,19.94210815673777,0.0,0.048757121715943784,5.011872336272722,-0.16666666666666669,3.0,twopath,FALSE,TRUE
gwdegree,-0.808025533438423,0.35284061935391314,0.0,0.02205983625325569,0.26607250597988097,0.16666666666666663,3.0,twopath,FALSE,TRUE
edges,-3.281806893808125,0.11222333026809517,0.0,1.50822136897925e-173,0.26607250597988097,0.16666666666666663,3.0,twopath,FALSE,TRUE
gwdegree,-1.4698791520998074,0.2731379312918622,0.0,7.729437968057047e-8,0.43401026364474377,0.16666666666666663,3.0,twopath,FALSE,TRUE
edges,-2.980490775707446,0.11079746112830226,0.0,7.032813161938878e-149,0.43401026364474377,0.16666666666666663,3.0,twopath,FALSE,TRUE
gwdegree,-10.201669627154141,0.8327350083072017,0.0,5.151917154462339e-34,3.072557365267447,0.16666666666666663,3.0,twopath,FALSE,TRUE
edges,11.249899248704928,0.8748629620020976,0.0,3.0048178615225064e-37,3.072557365267447,0.16666666666666663,3.0,twopath,FALSE,TRUE
gwdegree,-0.8056140653864746,0.35774493824073456,0.0,0.02437080793082691,0.26607250597988097,0.5,3.0,twopath,FALSE,TRUE
edges,-3.28166229942787,0.10737450938124826,0.0,4.49611453144489e-188,0.26607250597988097,0.5,3.0,twopath,FALSE,TRUE
gwdegree,-1.8398180512643239,0.19452454732724342,0.0,4.7211031369306236e-21,0.43401026364474377,0.5,3.0,twopath,FALSE,TRUE
edges,-2.8097732438086362,0.12191428402492825,0.0,9.985608329239734e-112,0.43401026364474377,0.5,3.0,twopath,FALSE,TRUE
gwdegree,31688836.760925815,NA,NA,NA,0.1,-0.5,10.0,twopath,FALSE,TRUE
edges,-2.6675694653964452,0.09215806360900246,0.0,2.4945631418615572e-170,0.1,-0.5,10.0,twopath,FALSE,TRUE
gwdegree,4097746.993780861,NA,NA,NA,0.16311729092278385,-0.5,10.0,twopath,FALSE,TRUE
edges,-3.005235594977422,0.11353556182186927,0.0,1.6507782121437812e-144,0.16311729092278385,-0.5,10.0,twopath,FALSE,TRUE
gwdegree,166279.41097677426,NA,NA,NA,0.26607250597988097,-0.5,10.0,twopath,FALSE,TRUE
edges,-3.2175578811272105,0.1315132868238802,0.0,6.922715602162696e-125,0.26607250597988097,-0.5,10.0,twopath,FALSE,TRUE
gwdegree,7661.360237023052,10.75489129539168,100.0,0.0,0.43401026364474377,-0.5,10.0,twopath,FALSE,TRUE
edges,-3.5490367064778066,0.14344035815965755,0.0,1.5943310107134404e-127,0.43401026364474377,-0.5,10.0,twopath,FALSE,TRUE
gwdegree,497.49615202514457,84.92445682565771,0.0,4.984536186115766e-9,0.7079457843841379,-0.5,10.0,twopath,FALSE,TRUE
edges,-4.192557985333645,0.317919442056553,0.0,4.6910783943609895e-39,0.7079457843841379,-0.5,10.0,twopath,FALSE,TRUE
